,Unnamed: 0,num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento,tipo_agencia,estado
721,722,565,565,7,64,PF,2016-06-28 12:31:00 UTC,4723.793400000009,4450.350000000009,2022-12-29 23:59:59.361189 UTC,Agencia Digital,TO
722,723,570,570,7,64,PF,2021-12-14 10:13:00 UTC,1634.6440000000002,1530.2000000000005,2022-12-29 23:59:07 UTC,Agencia Digital,AM
723,724,595,595,7,64,PF,2016-10-11 15:15:00 UTC,244085.1255,251588.81,2019-07-28 15:05:07 UTC,Agencia Digital,RR
724,725,657,657,7,64,PF,2020-03-06 13:40:00 UTC,76149.84000000001,75325.04,2022-12-29 23:59:59.664969 UTC,Agencia Digital,SP
725,726,673,673,7,64,PF,2016-09-09 14:30:00 UTC,92837.58699999998,86746.65999999997,2022-08-19 17:46:19 UTC,Agencia Digital,DF
726,727,686,686,7,64,PF,2021-05-26 10:49:00 UTC,9942.368399999998,9726.469999999998,2022-12-29 23:59:59.939569 UTC,Agencia Digital,BA
727,728,702,702,7,64,PF,2017-05-25 15:10:00 UTC,26386.725699999988,26892.409999999985,2022-12-29 23:42:02 UTC,Agencia Digital,CE
728,729,709,709,7,64,PF,2018-09-07 11:13:00 UTC,111450.85120000002,107095.24000000002,2022-12-28 04:19:32 UTC,Agencia Digital,DF
729,730,722,722,7,64,PF,2018-05-16 13:22:00 UTC,13669.026999999996,13064.999999999996,2022-12-29 23:59:59.593951 UTC,Agencia Digital,RN
730,731,738,738,7,64,PF,2018-12-19 16:10:00 UTC,17755.95830000001,16268.020000000006,2022-12-30 00:00:00.196002 UTC,Agencia Digital,PB
731,732,746,746,7,64,PF,2021-08-27 15:36:00 UTC,6437.875199999994,6676.279999999995,2022-12-29 23:57:27 UTC,Agencia Digital,RJ
732,733,754,754,7,64,PF,2022-12-15 14:27:00 UTC,1251.1583999999991,810.2799999999991,2022-12-29 23:59:59.225241 UTC,Agencia Digital,GO
733,734,757,757,7,64,PF,2016-12-10 15:46:00 UTC,7591.24,7573.15,2022-12-30 00:00:00.249453 UTC,Agencia Digital,RR
734,735,792,792,7,64,PF,2018-12-08 12:54:00 UTC,40346.72699999998,38036.239999999976,2022-12-29 23:59:59.722139 UTC,Agencia Digital,BA
735,736,818,818,7,64,PF,2021-05-08 12:31:00 UTC,40853.20139999999,41083.45999999999,2022-12-29 23:37:02 UTC,Agencia Digital,CE
736,737,851,851,7,64,PF,2022-05-02 10:45:00 UTC,182.17919999999967,152.00999999999974,2022-12-29 23:59:59.256705 UTC,Agencia Digital,MG
737,738,857,857,7,64,PF,2017-05-14 14:29:00 UTC,1985.6648999999995,1836.7099999999991,2022-12-29 23:35:39 UTC,Agencia Digital,RJ
738,739,865,865,7,64,PF,2019-05-06 10:03:00 UTC,11394.444499999992,11738.349999999991,2022-12-29 23:59:59.154938 UTC,Agencia Digital,PI
739,740,873,873,7,64,PF,2021-05-25 15:15:00 UTC,179.77120000000374,171.20000000000385,2022-12-30 00:00:00.872384 UTC,Agencia Digital,BA
740,741,874,874,7,64,PF,2021-11-20 10:46:00 UTC,187.6128000000005,67.71000000000055,2022-12-29 23:59:59.217707 UTC,Agencia Digital,RO
741,742,917,917,7,64,PF,2016-05-18 11:07:00 UTC,2074.121299999996,1890.9999999999964,2022-12-30 00:00:00.003824 UTC,Agencia Digital,MS
742,743,928,928,7,64,PF,2022-12-16 10:46:00 UTC,1453.0847999999992,1108.9299999999992,2023-01-08 18:51:04.806542 UTC,Agencia Digital,GO
743,744,936,936,7,64,PF,2017-03-27 16:43:00 UTC,95650.12859999997,98589.37999999996,2021-07-24 07:40:28 UTC,Agencia Digital,AP
744,745,951,951,7,64,PF,2018-11-19 11:53:00 UTC,5283.156599999999,1806.9099999999985,2021-05-05 19:10:09 UTC,Agencia Digital,MG
745,746,957,957,7,64,PF,2020-08-10 15:07:00 UTC,14387.0916,13140.679999999998,2022-12-30 00:00:00.183784 UTC,Agencia Digital,PA
746,747,973,973,7,64,PF,2020-12-25 15:51:00 UTC,3776.5786000000016,3691.8800000000015,2022-12-30 00:00:00.572579 UTC,Agencia Digital,CE
747,748,992,992,7,64,PF,2020-02-13 12:01:00 UTC,2219.01,2138.159999999999,2022-12-26 21:11:00 UTC,Agencia Digital,MG
748,749,994,994,7,64,PF,2015-12-02 12:23:00 UTC,19719.414,19764.44,2022-12-29 23:59:36 UTC,Agencia Digital,RJ
749,750,7,7,7,84,PF,2018-09-12 13:08:00 UTC,98.6544000000009,23.430000000000856,2022-12-30 00:00:00.414866 UTC,Agencia Digital,GO
750,751,98,98,7,84,PF,2018-02-19 11:29:00 UTC,110694.89189999996,103238.16999999995,2019-12-04 08:10:57 UTC,Agencia Digital,RJ
751,752,100,100,7,84,PF,2017-03-10 15:18:00 UTC,26815.902,25875.000000000004,2022-12-30 00:00:00.976909 UTC,Agencia Digital,RN
752,753,117,117,7,84,PF,2022-06-22 10:15:00 UTC,61939.956899999976,61304.339999999975,2022-12-29 23:59:59.413867 UTC,Agencia Digital,SE
753,754,122,122,7,84,PF,2016-10-02 11:23:00 UTC,24.674199999999967,11.879999999999972,2019-02-18 13:05:43 UTC,Agencia Digital,GO
754,755,128,128,7,84,PF,2018-05-22 12:30:00 UTC,8.598600000002754,264.7300000000027,2022-12-29 23:59:59.447373 UTC,Agencia Digital,SP
755,756,133,133,7,84,PF,2022-12-22 10:05:00 UTC,264.91360000000066,163.9500000000006,2023-01-15 06:14:44.988615 UTC,Agencia Digital,SE
756,757,137,137,7,84,PF,2017-01-06 14:34:00 UTC,67907.37060000004,62273.860000000015,2022-12-13 01:27:39 UTC,Agencia Digital,CE
757,758,150,150,7,84,PF,2021-11-04 11:27:00 UTC,30578.58299999999,29116.16999999999,2022-12-29 23:59:59.875489 UTC,Agencia Digital,ES
758,759,151,151,7,84,PF,2018-03-09 15:53:00 UTC,29082.29779999999,27325.62999999999,2022-07-16 07:45:02 UTC,Agencia Digital,ES
759,760,159,159,7,84,PF,2022-06-24 13:01:00 UTC,435.89519999999953,410.8099999999996,2022-12-30 00:00:00.530312 UTC,Agencia Digital,RO
760,761,174,174,7,84,PF,2017-04-21 15:02:00 UTC,23287.878,21444.25,2022-09-14 20:46:48 UTC,Agencia Digital,CE
761,762,181,181,7,84,PF,2021-06-08 15:03:00 UTC,32738.63240000001,30918.080000000005,2022-12-29 23:51:04 UTC,Agencia Digital,SC
762,763,204,204,7,84,PF,2021-02-23 16:46:00 UTC,7630.231,7643.5,2022-12-27 08:55:17 UTC,Agencia Digital,MT
763,764,247,247,7,84,PF,2019-07-25 14:05:00 UTC,92174.67920000004,85291.46000000002,2022-12-29 23:59:59.872999 UTC,Agencia Digital,AM
764,765,256,256,7,84,PF,2020-04-28 16:46:00 UTC,3.880000000000162,494.70000000000016,2022-11-02 17:44:43 UTC,Agencia Digital,SP
765,766,262,262,7,84,PF,2019-10-19 11:14:00 UTC,78324.90000000001,78285.28000000001,2022-12-30 00:00:00.641084 UTC,Agencia Digital,AC
766,767,272,272,7,84,PF,2021-08-25 10:48:00 UTC,185905.51350000003,177022.98,2022-12-29 23:59:59.90242 UTC,Agencia Digital,AC
767,768,281,281,7,84,PF,2016-06-27 15:06:00 UTC,1034.3500000000004,669.5500000000004,2022-12-30 00:00:00.171235 UTC,Agencia Digital,MS
768,769,296,296,7,84,PF,2016-07-03 11:32:00 UTC,14857.754400000009,12292.180000000006,2022-07-30 14:40:55 UTC,Agencia Digital,PR
769,770,311,311,7,84,PF,2021-10-13 12:56:00 UTC,2741.6503000000007,1066.0900000000008,2022-12-29 23:59:59.205706 UTC,Agencia Digital,RR
770,771,318,318,7,84,PF,2017-03-06 12:50:00 UTC,49763.06999999999,49705.31999999999,2022-12-29 23:59:59.592804 UTC,Agencia Digital,MT
771,772,330,330,7,84,PF,2022-06-11 15:44:00 UTC,25535.14200000001,23786.800000000017,2022-12-29 23:59:59.324736 UTC,Agencia Digital,MT
772,773,334,334,7,84,PF,2016-10-08 11:12:00 UTC,20727.579999999994,20722.599999999995,2022-12-30 00:00:00.877463 UTC,Agencia Digital,ES
773,774,349,349,7,84,PF,2019-01-07 15:47:00 UTC,28053.58899999999,26634.399999999987,2022-12-29 23:14:40 UTC,Agencia Digital,MS
774,775,406,406,7,84,PF,2017-08-25 13:16:00 UTC,4672.454400000001,4835.910000000004,2022-12-29 23:59:10 UTC,Agencia Digital,PR
775,776,439,439,7,84,PF,2019-05-18 11:42:00 UTC,1.2210000000003394,4032.210000000001,2022-12-29 23:59:59.300289 UTC,Agencia Digital,AM
776,777,478,478,7,84,PF,2022-06-03 10:52:00 UTC,36880.0032,38096.67,2022-12-30 00:00:00.309508 UTC,Agencia Digital,GO
777,778,489,489,7,84,PF,2019-08-04 13:50:00 UTC,230.9075999999998,139.4699999999998,2022-12-29 23:59:59.583176 UTC,Agencia Digital,PR
778,779,493,493,7,84,PF,2017-12-19 16:53:00 UTC,17359.5204,15370.330000000002,2022-12-30 00:00:00.916154 UTC,Agencia Digital,MG
779,780,494,494,7,84,PF,2019-09-05 11:39:00 UTC,353.71199999999976,308.3699999999998,2022-12-29 23:57:44 UTC,Agencia Digital,PR
780,781,508,508,7,84,PF,2019-05-18 14:07:00 UTC,14898.659999999994,14102.079999999993,2022-12-30 00:00:00.042409 UTC,Agencia Digital,SC
781,782,519,519,7,84,PF,2021-09-14 11:54:00 UTC,797.4624000000001,187.19000000000028,2022-12-29 23:55:54 UTC,Agencia Digital,AL
782,783,536,536,7,84,PF,2020-12-09 14:29:00 UTC,457.3550000000001,1236.6,2022-12-30 00:00:00.975642 UTC,Agencia Digital,RJ
783,784,561,561,7,84,PF,2019-01-20 12:19:00 UTC,9182.990700000008,8913.970000000007,2022-06-24 08:29:45 UTC,Agencia Digital,MG
784,785,572,572,7,84,PF,2021-09-21 16:34:00 UTC,26.10800000000024,5.730000000000221,2022-12-29 23:59:59.148259 UTC,Agencia Digital,MT
785,786,589,589,7,84,PF,2018-09-13 13:09:00 UTC,74008.7239,71872.79999999999,2020-06-04 21:51:06 UTC,Agencia Digital,MG
786,787,593,593,7,84,PF,2019-01-12 10:56:00 UTC,56788.44629999999,57631.09,2022-12-29 23:59:59.736375 UTC,Agencia Digital,MT
787,788,607,607,7,84,PF,2015-12-04 11:48:00 UTC,1963.9691999999995,1855.39,2018-09-08 03:23:55 UTC,Agencia Digital,PA
788,789,618,618,7,84,PF,2018-12-14 11:23:00 UTC,11413.906399999996,10896.789999999995,2020-05-13 12:18:10 UTC,Agencia Digital,DF
789,790,627,627,7,84,PF,2020-12-14 13:51:00 UTC,143.33550000000008,11.61000000000007,2022-12-29 23:59:59.510087 UTC,Agencia Digital,PI
790,791,645,645,7,84,PF,2022-05-24 13:33:00 UTC,296.4416999999995,270.0899999999995,2022-12-30 00:00:00.157528 UTC,Agencia Digital,RO
791,792,658,658,7,84,PF,2017-02-07 12:10:00 UTC,10623.523400000002,10255.330000000002,2019-09-20 20:58:34 UTC,Agencia Digital,RN
792,793,660,660,7,84,PF,2022-10-28 14:34:00 UTC,64380.38879999997,61857.219999999965,2022-12-30 00:00:00.202916 UTC,Agencia Digital,SC
793,794,663,663,7,84,PF,2020-07-21 14:21:00 UTC,318.79119999999983,209.44999999999985,2022-12-29 23:59:59.30429 UTC,Agencia Digital,RN
794,795,682,682,7,84,PF,2020-10-14 16:53:00 UTC,20.308200000000344,225.71000000000032,2022-12-30 00:00:00.673322 UTC,Agencia Digital,PR
795,796,695,695,7,84,PF,2021-04-18 15:39:00 UTC,18491.938500000007,17175.37000000001,2022-12-30 00:00:00.577676 UTC,Agencia Digital,AM
796,797,708,708,7,84,PF,2020-07-19 11:21:00 UTC,959.208000000008,770.500000000008,2022-11-04 04:20:04 UTC,Agencia Digital,AM
797,798,729,729,7,84,PF,2020-08-21 10:13:00 UTC,267.79119999999995,223.20999999999992,2022-12-29 23:59:37 UTC,Agencia Digital,SP
798,799,734,734,7,84,PF,2020-08-17 15:00:00 UTC,1021.1031999999918,953.189999999992,2022-12-30 00:00:00.912619 UTC,Agencia Digital,MG
799,800,745,745,7,84,PF,2017-04-23 15:36:00 UTC,24507.8028,22446.31,2022-12-30 00:00:00.182844 UTC,Agencia Digital,PB
800,801,803,803,7,84,PF,2021-11-17 12:01:00 UTC,71217.55220000002,67168.87000000001,2022-12-29 23:59:59.437175 UTC,Agencia Digital,SC
801,802,822,822,7,84,PF,2022-12-16 15:58:00 UTC,238.97000000000008,212.94000000000003,2023-01-04 07:55:58.325386 UTC,Agencia Digital,AM
802,803,827,827,7,84,PF,2022-10-24 14:44:00 UTC,107556.2928,99308.13,2022-12-30 00:00:00.038647 UTC,Agencia Digital,ES
803,804,860,860,7,84,PF,2021-04-15 14:16:00 UTC,41005.77479999997,37774.10999999997,2022-12-29 23:59:59.493746 UTC,Agencia Digital,MA
804,805,882,882,7,84,PF,2020-09-20 12:10:00 UTC,12488.900000000012,12478.81000000001,2022-12-29 23:59:59.861598 UTC,Agencia Digital,MT
805,806,884,884,7,84,PF,2017-08-06 11:01:00 UTC,13113.031999999988,12932.069999999989,2022-12-29 23:43:26 UTC,Agencia Digital,ES
806,807,893,893,7,84,PF,2022-07-19 13:30:00 UTC,310.48,298.54,2022-12-29 23:59:59.983608 UTC,Agencia Digital,ES
807,808,929,929,7,84,PF,2019-02-27 13:07:00 UTC,34456.312800000014,32992.26000000002,2022-11-13 05:06:34 UTC,Agencia Digital,SE
808,809,942,942,7,84,PF,2015-10-24 15:54:00 UTC,48.257500000001485,292.6500000000015,2021-07-27 13:03:47 UTC,Agencia Digital,RS
809,810,944,944,7,84,PF,2020-05-09 11:42:00 UTC,18246.871800000008,16570.43000000001,2022-12-30 00:00:00.292822 UTC,Agencia Digital,BA
810,811,948,948,7,84,PF,2016-09-25 15:39:00 UTC,22981.421399999992,23251.52999999999,2022-12-30 00:00:00.750961 UTC,Agencia Digital,PR
811,812,959,959,7,84,PF,2022-06-07 12:06:00 UTC,9579.724000000002,10044.110000000002,2022-12-29 23:59:59.868973 UTC,Agencia Digital,SC
812,813,964,964,7,84,PF,2021-06-24 14:15:00 UTC,938.7000000000008,17.600000000000705,2022-12-29 23:59:59.423736 UTC,Agencia Digital,SP
813,814,969,969,7,84,PF,2020-10-18 10:41:00 UTC,19705.8364,19084.52,2022-12-30 00:00:00.563535 UTC,Agencia Digital,RN
814,815,986,986,7,84,PF,2016-01-23 12:45:00 UTC,3674.611500000002,3468.330000000002,2019-01-19 05:34:40 UTC,Agencia Digital,AM
815,816,999,999,7,84,PF,2017-08-25 15:13:00 UTC,18697.456800000007,18628.42000000001,2022-12-29 23:59:59.752141 UTC,Agencia Digital,SE
816,817,12,12,7,85,PF,2016-01-13 12:28:00 UTC,437.2888000000016,405.4100000000015,2022-12-29 23:59:58 UTC,Agencia Digital,AL
817,818,13,13,7,85,PF,2022-12-16 11:20:00 UTC,229.7789999999996,212.4999999999996,2023-01-08 07:02:40.717016 UTC,Agencia Digital,TO
818,819,20,20,7,85,PF,2021-05-20 15:06:00 UTC,50155.81220000001,49629.64000000001,2022-12-29 23:59:59.134153 UTC,Agencia Digital,AC
819,820,58,58,7,85,PF,2017-11-02 12:54:00 UTC,55549.86299999999,57199.63,2022-12-30 00:00:00.41749 UTC,Agencia Digital,RJ
820,821,63,63,7,85,PF,2019-04-10 12:23:00 UTC,2354.249400000002,2160.9900000000016,2022-12-30 00:00:00.08759 UTC,Agencia Digital,AM
821,822,91,91,7,85,PF,2020-02-17 10:45:00 UTC,51889.378800000006,50612.740000000005,2022-12-29 23:59:30 UTC,Agencia Digital,ES
822,823,123,123,7,85,PF,2021-10-16 15:35:00 UTC,308.1314,186.79,2022-12-29 23:59:59.004416 UTC,Agencia Digital,MA
823,824,182,182,7,85,PF,2020-11-04 12:06:00 UTC,6257.189999999998,6395.689999999998,2022-12-29 23:59:59.937321 UTC,Agencia Digital,BA
824,825,273,273,7,85,PF,2020-04-27 11:42:00 UTC,65.48850000000017,29.70000000000016,2022-12-30 00:00:00.680274 UTC,Agencia Digital,ES
825,826,308,308,7,85,PF,2018-06-26 14:23:00 UTC,28868.039600000007,26440.840000000007,2022-12-30 00:00:00.775337 UTC,Agencia Digital,PI
826,827,314,314,7,85,PF,2017-02-11 12:07:00 UTC,19172.34800000001,17788.250000000007,2022-12-23 08:14:19 UTC,Agencia Digital,RN
827,828,324,324,7,85,PF,2022-01-11 15:19:00 UTC,123.13560000000156,103.13000000000146,2022-12-30 00:00:00.277362 UTC,Agencia Digital,AP
828,829,335,335,7,85,PF,2022-01-02 11:09:00 UTC,751.0650000000002,709.0100000000001,2022-12-29 23:59:59.05189 UTC,Agencia Digital,PE
829,830,337,337,7,85,PF,2017-08-03 14:16:00 UTC,36506.966399999976,37852.089999999975,2022-12-29 08:42:23 UTC,Agencia Digital,RR
830,831,338,338,7,85,PF,2016-03-07 14:26:00 UTC,185276.1219,179836.58999999994,2022-12-30 00:00:00.75186 UTC,Agencia Digital,RR
831,832,345,345,7,85,PF,2017-12-08 13:24:00 UTC,11346.320999999994,10598.119999999995,2022-12-30 00:00:00.302612 UTC,Agencia Digital,TO
832,833,348,348,7,85,PF,2018-03-03 11:58:00 UTC,51345.40359999999,48405.15,2021-10-06 04:37:41 UTC,Agencia Digital,AM
833,834,367,367,7,85,PF,2015-08-21 11:07:00 UTC,15067.750499999996,15142.779999999995,2021-11-06 12:28:06 UTC,Agencia Digital,PE
834,835,369,369,7,85,PF,2022-10-09 11:31:00 UTC,2372.7955999999986,2392.1399999999985,2022-12-30 00:00:00.630579 UTC,Agencia Digital,CE
835,836,378,378,7,85,PF,2018-03-18 12:36:00 UTC,1483.7993,1454.9899999999998,2020-12-28 07:37:42 UTC,Agencia Digital,AM
836,837,384,384,7,85,PF,2022-03-10 13:20:00 UTC,26811.230400000004,25982.42000000001,2022-12-29 23:59:59.194529 UTC,Agencia Digital,MS
837,838,391,391,7,85,PF,2020-06-21 11:39:00 UTC,221113.68240000005,215962.42000000004,2022-10-16 07:03:56 UTC,Agencia Digital,DF
838,839,392,392,7,85,PF,2015-12-26 15:09:00 UTC,4970.3188,4563.98,2019-09-23 00:15:52 UTC,Agencia Digital,BA
839,840,396,396,7,85,PF,2021-09-24 11:11:00 UTC,7540.1086,7091.650000000001,2022-12-30 00:00:00.66657 UTC,Agencia Digital,PI
840,841,397,397,7,85,PF,2018-10-13 10:51:00 UTC,40026.369599999976,36169.339999999975,2022-12-29 22:02:26 UTC,Agencia Digital,PA
841,842,409,409,7,85,PF,2015-11-08 14:10:00 UTC,17764.6188,18283.47,2021-04-07 14:37:17 UTC,Agencia Digital,RR
842,843,458,458,7,85,PF,2017-07-02 14:47:00 UTC,55600.617600000034,57884.81000000004,2022-12-29 23:59:59.14525 UTC,Agencia Digital,SE
843,844,463,463,7,85,PF,2017-04-02 13:32:00 UTC,13633.897199999989,13891.759999999987,2020-11-08 15:13:48 UTC,Agencia Digital,AL
844,845,465,465,7,85,PF,2017-10-07 14:54:00 UTC,6002.172,6030.19,2021-08-25 16:37:01 UTC,Agencia Digital,SC
845,846,469,469,7,85,PF,2018-09-27 11:50:00 UTC,43152.17300000001,45107.740000000005,2022-12-29 23:59:59.897207 UTC,Agencia Digital,PI
846,847,471,471,7,85,PF,2022-10-20 16:02:00 UTC,592.7341000000001,529.5300000000002,2022-12-29 23:59:59.822754 UTC,Agencia Digital,MA
847,848,483,483,7,85,PF,2022-10-23 11:12:00 UTC,59749.5076,56176.70999999999,2022-12-30 00:00:00.904481 UTC,Agencia Digital,MA
848,849,502,502,7,85,PF,2021-12-19 15:05:00 UTC,58387.6359,58427.81,2022-12-30 00:00:00.447584 UTC,Agencia Digital,SP
849,850,503,503,7,85,PF,2020-11-25 13:30:00 UTC,5085.3528,5111.28,2022-12-29 23:59:59.909101 UTC,Agencia Digital,PE
850,851,511,511,7,85,PF,2018-11-07 11:57:00 UTC,36503.11349999998,38393.27999999998,2022-12-18 17:28:23 UTC,Agencia Digital,ES
851,852,522,522,7,85,PF,2016-11-05 13:26:00 UTC,1004.8938000000004,377.69000000000045,2021-01-25 19:40:47 UTC,Agencia Digital,DF
852,853,524,524,7,85,PF,2019-11-02 11:32:00 UTC,75259.85160000004,70788.36000000003,2022-12-29 23:53:37 UTC,Agencia Digital,CE
853,854,609,609,7,85,PF,2017-05-14 15:03:00 UTC,57623.745200000005,58782.09000000001,2021-09-04 06:56:17 UTC,Agencia Digital,SP
854,855,619,619,7,85,PF,2020-04-02 14:43:00 UTC,11.71800000000019,789.1600000000002,2022-05-21 03:34:21 UTC,Agencia Digital,AM
855,856,675,675,7,85,PF,2019-04-24 13:55:00 UTC,43784.879400000005,40696.79000000001,2022-12-30 00:00:00.544625 UTC,Agencia Digital,PA
856,857,694,694,7,85,PF,2022-04-07 14:35:00 UTC,137.4449999999996,98.6699999999996,2022-12-29 23:59:59.153504 UTC,Agencia Digital,PE
857,858,696,696,7,85,PF,2021-12-24 13:02:00 UTC,331.3232999999999,133.8899999999999,2022-12-29 23:59:59.365934 UTC,Agencia Digital,AP
858,859,719,719,7,85,PF,2016-08-16 13:16:00 UTC,13048.585500000005,13317.150000000003,2019-12-20 19:18:15 UTC,Agencia Digital,RJ
859,860,724,724,7,85,PF,2019-08-07 13:31:00 UTC,1378.0013999999992,1349.5399999999993,2022-09-14 05:40:11 UTC,Agencia Digital,RJ
860,861,731,731,7,85,PF,2017-07-21 11:57:00 UTC,857.7536999999984,512.9299999999985,2022-12-26 20:38:55 UTC,Agencia Digital,MS
861,862,772,772,7,85,PF,2017-06-08 11:13:00 UTC,53692.83720000001,50042.79,2021-11-12 13:19:09 UTC,Agencia Digital,MS
862,863,777,777,7,85,PF,2022-01-07 13:03:00 UTC,1200.7610999999988,577.5899999999988,2022-12-29 23:59:59.536609 UTC,Agencia Digital,MT
863,864,791,791,7,85,PF,2015-10-21 13:49:00 UTC,5609.509200000006,4787.190000000005,2022-12-27 23:54:19 UTC,Agencia Digital,ES
864,865,795,795,7,85,PF,2022-02-25 15:08:00 UTC,100.63640000000024,51.65000000000024,2022-12-29 23:59:59.852052 UTC,Agencia Digital,RS
865,866,806,806,7,85,PF,2018-05-02 13:32:00 UTC,584.9799999999999,576.9599999999999,2022-12-29 23:48:23 UTC,Agencia Digital,AM
866,867,811,811,7,85,PF,2018-08-06 11:04:00 UTC,7630.793999999989,7722.449999999989,2022-08-24 03:53:49 UTC,Agencia Digital,TO
867,868,812,812,7,85,PF,2018-10-24 12:26:00 UTC,15943.420799999996,16354.829999999996,2022-06-29 15:52:37 UTC,Agencia Digital,SP
868,869,823,823,7,85,PF,2022-01-18 12:45:00 UTC,383.59260000000006,357.2700000000001,2022-12-29 23:59:59.916742 UTC,Agencia Digital,RR
869,870,847,847,7,85,PF,2017-10-23 12:25:00 UTC,84.56579999999992,35.29999999999993,2022-08-18 01:29:44 UTC,Agencia Digital,SP
870,871,908,908,7,85,PF,2021-04-02 10:22:00 UTC,121.06639999999992,146.4899999999999,2022-12-29 23:59:59.051283 UTC,Agencia Digital,BA
871,872,933,933,7,85,PF,2015-08-12 13:49:00 UTC,18663.66379999999,17579.48999999999,2017-10-10 15:46:46 UTC,Agencia Digital,ES
872,873,965,965,7,85,PF,2016-08-28 14:28:00 UTC,321.1340000000006,411.6400000000005,2022-12-30 00:00:00.792144 UTC,Agencia Digital,BA
873,874,976,976,7,85,PF,2015-09-16 15:49:00 UTC,68294.77199999997,64946.45999999996,2019-08-14 20:05:43 UTC,Agencia Digital,CE
874,875,32,32,7,86,PF,2017-12-14 14:59:00 UTC,17618.68160000001,16884.65000000001,2020-10-04 07:29:28 UTC,Agencia Digital,MT
875,876,88,88,7,86,PF,2020-10-07 14:15:00 UTC,13428.2208,13974.82,2022-12-29 23:59:59.422843 UTC,Agencia Digital,RN
876,877,99,99,7,86,PF,2017-10-14 12:58:00 UTC,6519.999999999996,6492.199999999995,2022-12-30 00:00:00.121381 UTC,Agencia Digital,RJ
877,878,101,101,7,86,PF,2018-11-05 14:17:00 UTC,111513.0388,105076.54,2022-12-29 23:44:00 UTC,Agencia Digital,PE
878,879,121,121,7,86,PF,2021-02-08 11:22:00 UTC,560.0920000000003,167.8500000000003,2022-12-29 23:59:59.126199 UTC,Agencia Digital,RS
879,880,156,156,7,86,PF,2018-09-03 15:21:00 UTC,77724.42,77618.77,2021-08-29 14:31:08 UTC,Agencia Digital,RS
880,881,184,184,7,86,PF,2018-11-12 13:09:00 UTC,30326.432,31954.14,2022-12-30 00:00:00.746947 UTC,Agencia Digital,RJ
881,882,194,194,7,86,PF,2016-12-18 14:20:00 UTC,6724.231799999996,6042.249999999996,2021-12-11 04:38:39 UTC,Agencia Digital,ES
882,883,214,214,7,86,PF,2017-04-04 14:29:00 UTC,62.29860000000011,51.5600000000001,2022-12-29 23:59:59.589471 UTC,Agencia Digital,AL
883,884,219,219,7,86,PF,2022-02-17 10:52:00 UTC,45527.321,46013.39,2022-12-30 00:00:00.69418 UTC,Agencia Digital,PR
884,885,236,236,7,86,PF,2020-02-25 11:42:00 UTC,21089.2608,21928.04,2022-12-29 23:59:59.882864 UTC,Agencia Digital,ES
885,886,268,268,7,86,PF,2016-07-06 16:25:00 UTC,745.3471999999992,548.6799999999993,2022-04-21 03:27:50 UTC,Agencia Digital,PB
886,887,282,282,7,86,PF,2017-10-03 12:41:00 UTC,156.65500000000011,78.30000000000011,2022-12-30 00:00:00.158915 UTC,Agencia Digital,PB
887,888,287,287,7,86,PF,2020-07-20 13:04:00 UTC,37008.84479999999,38511.37999999999,2022-12-29 23:59:59.21128 UTC,Agencia Digital,RN
888,889,305,305,7,86,PF,2021-07-13 13:43:00 UTC,275.73900000000344,187.48000000000323,2022-12-30 00:00:00.012666 UTC,Agencia Digital,MT
889,890,336,336,7,86,PF,2020-10-18 13:03:00 UTC,5.061099999999716,33.559999999999725,2022-12-30 00:00:00.340335 UTC,Agencia Digital,PR
890,891,344,344,7,86,PF,2022-05-25 13:35:00 UTC,142.33570000000012,26.170000000000115,2022-12-29 23:59:59.41915 UTC,Agencia Digital,PE
891,892,400,400,7,86,PF,2018-04-21 15:16:00 UTC,27.315199999999887,9013.16,2022-12-29 23:59:59.930257 UTC,Agencia Digital,RS
892,893,401,401,7,86,PF,2020-12-18 11:53:00 UTC,51461.9,51296.9,2022-08-07 02:42:20 UTC,Agencia Digital,MG
893,894,403,403,7,86,PF,2020-03-17 13:11:00 UTC,53898.489400000006,50265.66,2022-12-29 23:59:59.751958 UTC,Agencia Digital,DF
894,895,404,404,7,86,PF,2022-06-05 15:57:00 UTC,32344.56470000001,31038.090000000007,2022-12-30 00:00:00.432683 UTC,Agencia Digital,TO
895,896,426,426,7,86,PF,2022-06-27 11:26:00 UTC,152392.83460000012,139689.9400000001,2022-12-30 00:00:00.903816 UTC,Agencia Digital,MS
896,897,436,436,7,86,PF,2019-12-10 12:32:00 UTC,8634.920499999997,9025.44,2022-12-29 23:59:59.671918 UTC,Agencia Digital,RJ
897,898,445,445,7,86,PF,2019-10-18 14:44:00 UTC,9499.4237,7373.57,2022-12-29 18:13:01 UTC,Agencia Digital,MS
898,899,470,470,7,86,PF,2016-10-03 14:01:00 UTC,14772.137799999991,12201.819999999992,2022-12-29 23:59:59.527107 UTC,Agencia Digital,RS
899,900,474,474,7,86,PF,2020-01-12 10:03:00 UTC,116.68480000000017,13.080000000000156,2022-12-29 23:59:59.796608 UTC,Agencia Digital,RJ
900,901,563,563,7,86,PF,2021-07-10 11:51:00 UTC,46720.60020000001,46232.240000000005,2022-12-30 00:00:00.239283 UTC,Agencia Digital,AL
